RUN,EXP,TRTNUM,ROTNUM,REPNO,YEAR,DOY,DAS,DAP,L#SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,VWAD,CWAD,G#AD,GWGD,HIAD,PWAD,P#AD,WSPD,WSGD,NSTD,PST1A,PST2A,KSTD,EWSD,LN%D,SH%D,HIPD,PWDD,PWTD,SLAD,CHTD,CWID,NWAD,RDPD,SNW0C,SNW1C,RL1D,RL2D,RL3D,RL4D,RL5D,RL6D,RL7D,RL8D,RL9D
1,UFGA8501,1,0,1,1985,239,69,68,16.50739,3,5.148148,1572,2459,0,826,4031,4031,0,.000000,.000000,0,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.188345,.000000,.000000,0,0,327.4135,.9310246,.7600000,143.5558,1.670405,150,333,1.195573,1.415835,.7022352,.4079226,.4024380,.4839462,.1343749,.3801624E-01,.3511082E-02
1,UFGA8501,1,0,1,1985,240,70,69,16.50739,3,5.190152,1612,2558,0,845,4171,4175,0,.000000,.000000,5,55,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.178510,.000000,.1156058E-02,0,5,321.8935,.9435611,.7600000,143.5558,1.693863,158,348,1.226236,1.442523,.7155774,.4159192,.4105336,.4950634,.1388976,.4056891E-01,.4493486E-02
1,UFGA8501,1,0,1,1985,241,71,70,16.50739,3,5.205523,1632,2624,0,854,4257,4272,0,.000000,.000000,16,120,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.168607,.000000,.3649538E-02,0,16,318.9252,.9597918,.7600000,143.5558,1.716722,174,363,1.242804,1.455288,.7219835,.4198160,.4145251,.5008477,.1415265,.4221960E-01,.5267881E-02
1,UFGA8501,1,0,1,1985,242,72,71,16.50739,3,5.179796,1636,2670,0,859,4306,4338,0,.000000,.000000,32,184,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.169986,.000000,.7428709E-02,0,32,316.6685,.9597918,.7600000,143.5558,1.740092,203,379,1.251366,1.460030,.7243946,.4213548,.4161590,.5035875,.1430925,.4337668E-01,.5939507E-02
1,UFGA8501,1,0,1,1985,243,73,72,16.50739,3,5.031007,1591,2657,0,851,4247,4302,0,.000000,.000000,55,244,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.228878,.000000,.1270454E-01,0,55,316.3120,.9597918,.7600000,133.5069,1.762786,279,404,1.241525,1.446547,.7177269,.4175284,.4124233,.4993580,.1421911,.4336370E-01,.6161631E-02
1,UFGA8501,1,0,1,1985,244,74,73,16.50739,3,4.884252,1546,2640,0,843,4186,4267,0,.000000,.000000,81,276,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.289375,.000000,.1891209E-01,0,81,315.9736,.9597918,.7600000,125.7841,1.783656,350,425,1.231104,1.432834,.7109407,.4136215,.4085983,.4949552,.1411733,.4325719E-01,.6341356E-02
1,UFGA8501,1,0,1,1985,245,75,74,16.50739,3,4.888419,1578,2735,0,858,4314,4421,0,.000000,.000000,108,307,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.273299,.000000,.2435939E-01,0,108,309.6989,.9597918,.7600000,125.7841,1.800000,359,440,1.256164,1.454316,.7216853,.4200726,.4151386,.5039969,.1449065,.4539754E-01,.7682082E-02
1,UFGA8501,1,0,1,1985,246,76,75,16.50739,3,4.880795,1608,2827,0,872,4435,4576,0,.000000,.000000,141,391,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.247643,.000000,.3082706E-01,0,141,303.5631,.9597918,.7600000,125.7841,1.800000,369,456,1.278809,1.473285,.7311794,.4257886,.4209460,.5121074,.1483294,.4740412E-01,.8963340E-02
1,UFGA8501,1,0,1,1985,247,77,76,16.50739,3,4.864969,1632,2910,0,883,4541,4726,0,.000000,.000000,184,491,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.217423,.000000,.3902582E-01,0,184,298.1198,.9597918,.7600000,125.7841,1.800000,379,472,1.297536,1.488521,.7388116,.4303998,.4256442,.5187540,.1512107,.4913765E-01,.1009420E-01
1,UFGA8501,1,0,1,1985,248,78,77,16.50739,5,4.843276,1655,2991,0,894,4645,4882,0,.000000,.000000,237,588,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.186670,.000000,.4860283E-01,0,237,292.7332,.9597918,.7600000,125.7841,1.800000,388,487,1.315621,1.503288,.7462087,.4348669,.4301939,.5251800,.1539871,.5080283E-01,.1117770E-01
1,UFGA8501,1,0,1,1985,249,79,78,16.50739,5,4.811803,1669,3055,0,900,4724,5024,0,.000000,.000000,300,694,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.150824,.000000,.5961855E-01,0,300,288.2869,.9597918,.7600000,125.7841,1.800000,399,503,1.326765,1.511122,.7501529,.4372953,.4327048,.5289696,.1558395,.5203639E-01,.1204491E-01
1,UFGA8501,1,0,1,1985,250,80,79,16.50739,5,4.776984,1686,3128,0,908,4814,5152,169,.000000,.000000,338,749,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.118097,.000000,.6562844E-01,0,338,283.3246,.9597918,.7600000,125.7841,1.800000,439,519,1.339834,1.520856,.7550434,.4402832,.4357757,.5334870,.1579505,.5339328E-01,.1297560E-01
1,UFGA8501,1,0,1,1985,251,81,80,16.50739,5,4.739556,1698,3188,9,912,4886,5294,260,3.612956,.1773856E-02,408,847,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.088467,2.303151,.7701869E-01,0,408,279.0890,.9597918,.7600000,125.7841,1.800000,464,535,1.348255,1.526116,.7577037,.4419492,.4375204,.5362617,.1594240,.5443360E-01,.1373495E-01
1,UFGA8501,1,0,1,1985,252,82,81,16.50739,5,4.699205,1705,3234,24,912,4939,5429,345,6.859140,.4361155E-02,491,945,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.058810,4.826037,.9036721E-01,0,491,275.6703,.9597918,.7600000,125.7841,1.800000,488,551,1.335781,1.526278,.7578253,.4421161,.4377659,.5370978,.1602181,.5515648E-01,.1433519E-01
1,UFGA8501,1,0,1,1985,253,83,82,16.50739,5,4.655229,1703,3259,42,907,4962,5552,391,10.81755,.7624515E-02,590,1040,.000000,.000000,.000000,.000000,.000000,.000000,.000000,5.023708,7.178244,.1062170,0,590,273.3830,.9597918,.7600000,125.7841,1.800000,507,568,1.330506,1.517528,.7535092,.4396643,.4353934,.5345553,.1598347,.5533408E-01,.1466533E-01
1,UFGA8501,1,0,1,1985,254,84,83,16.50739,5,4.612905,1697,3273,64,900,4970,5669,436,14.73254,.1132807E-01,699,1131,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.993840,9.181622,.1233776,0,699,271.8044,.9597918,.7600000,125.7841,1.800000,525,584,1.321011,1.504681,.7471514,.4360037,.4318094,.5304282,.1588788,.5523210E-01,.1484715E-01
1,UFGA8501,1,0,1,1985,255,85,84,16.50739,5,4.570718,1690,3282,89,892,4972,5777,559,15.89187,.1537718E-01,805,1209,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.964760,11.03009,.1394112,0,805,270.4663,.9597918,.7600000,125.7841,1.800000,554,600,1.310662,1.491127,.7404394,.4321300,.4280088,.5259991,.1577957,.5505577E-01,.1498161E-01
1,UFGA8501,1,0,1,1985,256,86,85,16.50739,5,4.523605,1674,3269,122,879,4943,5869,707,17.27194,.2081791E-01,926,1286,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.924245,13.19336,.1577909,0,926,270.2709,.9597918,.7600000,125.7841,1.800000,586,615,1.293472,1.470917,.7304105,.4262929,.4222407,.5189992,.1557860,.5442866E-01,.1487799E-01
1,UFGA8501,1,0,1,1985,257,87,86,16.50739,5,4.476297,1655,3251,166,866,4906,5971,853,19.44869,.2779714E-01,1065,1362,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.882272,15.58307,.1783804,0,1065,270.3995,.9597918,.7600000,125.7841,1.800000,616,628,1.275892,1.450606,.7203284,.4204164,.4164265,.5118960,.1536978,.5373511E-01,.1472099E-01
1,UFGA8501,1,0,1,1985,258,88,87,16.50739,5,4.427202,1635,3228,218,852,4864,6077,1015,21.48517,.3586961E-01,1214,1434,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.837728,17.96231,.1996937,0,1214,270.7277,.9597918,.7600000,125.7841,1.800000,647,642,1.256639,1.428568,.7093863,.4140337,.4101075,.5041484,.1513922,.5294587E-01,.1451999E-01
1,UFGA8501,1,0,1,1985,259,89,88,16.50739,5,4.377302,1614,3203,280,838,4817,6183,1148,24.37020,.4524784E-01,1366,1476,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.790994,20.48224,.2209126,0,1366,271.2104,.9597918,.7600000,125.7841,1.800000,675,655,1.237284,1.406566,.6984607,.4076570,.4037912,.4963838,.1490605,.5213043E-01,.1429636E-01
1,UFGA8501,1,0,1,1985,260,90,89,16.50739,5,4.324468,1592,3177,351,824,4769,6263,1326,26.46585,.5604537E-01,1494,1556,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.740039,23.49479,.2385438,0,1494,271.7172,.9597918,.7600000,125.7841,1.800000,707,669,1.217301,1.383848,.6871796,.4010727,.3972694,.4883665,.1466530,.5128844E-01,.1406546E-01
1,UFGA8501,1,0,1,1985,261,91,90,16.50739,5,4.269785,1568,3151,433,810,4720,6359,1506,28.75636,.6809165E-01,1639,1629,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.685377,26.41260,.2577999,0,1639,272.2210,.9597918,.7600000,125.7841,1.800000,737,682,1.198072,1.361989,.6763250,.3947374,.3909942,.4806523,.1443365,.5047830E-01,.1384328E-01
1,UFGA8501,1,0,1,1985,262,92,91,16.50739,5,4.213243,1545,3125,526,796,4670,6454,1673,31.46537,.8156371E-01,1784,1713,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.626922,29.50455,.2764446,0,1784,272.7306,.9597918,.7600000,125.7841,1.800000,766,695,1.179153,1.340481,.6656448,.3885039,.3848198,.4730621,.1420572,.4968117E-01,.1362468E-01
1,UFGA8501,1,0,1,1985,263,93,92,16.50739,5,4.154438,1520,3099,633,783,4619,6482,1999,31.64466,.9761155E-01,1863,1786,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.563803,33.96234,.2874112,0,1863,273.2383,.9597918,.7600000,125.7841,1.800000,800,707,1.160925,1.319759,.6553547,.3824981,.3788709,.4657491,.1398611,.4891316E-01,.1341406E-01
1,UFGA8501,1,0,1,1985,264,94,93,16.50739,5,4.087928,1493,3070,756,769,4563,6568,2168,34.86972,.1150813,2005,1804,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.489545,37.69715,.3052786,0,2005,273.7914,.9597918,.7600000,125.7841,1.800000,824,720,1.141059,1.297176,.6441406,.3759530,.3723879,.4577795,.1374679,.4807618E-01,.1318452E-01
1,UFGA8501,1,0,1,1985,265,95,94,16.50739,5,4.020330,1465,3041,888,755,4506,6657,2326,38.17371,.1333817,2151,1881,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.411056,41.28435,.3230805,0,2151,274.3432,.9597918,.7600000,125.7841,1.800000,847,733,1.121886,1.275379,.6333169,.3696358,.3661306,.4500873,.1351580,.4726835E-01,.1296298E-01
1,UFGA8501,1,0,1,1985,266,96,95,16.50739,5,3.950017,1437,3011,1025,740,4448,6736,2377,43.10936,.1521306,2289,1904,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.326326,44.77525,.3397649,0,2289,274.9250,.9597918,.7600000,125.7841,1.800000,874,747,1.101876,1.252632,.6220214,.3630431,.3596004,.4420597,.1327474,.4642529E-01,.1273178E-01
1,UFGA8501,1,0,1,1985,267,97,96,16.50739,5,3.880011,1408,2982,1168,727,4390,6830,2377,49.11753,.1709628,2440,1926,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.238466,47.85928,.3572198,0,2440,275.4991,.9597918,.7600000,125.7841,1.800000,892,760,1.082869,1.231023,.6112914,.3567805,.3533972,.4344341,.1304575,.4562444E-01,.1251215E-01
1,UFGA8501,1,0,1,1985,268,98,97,16.50739,5,3.809609,1380,2953,1309,713,4332,6911,2382,54.96161,.1894099,2578,1907,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.146621,50.77174,.3730617,0,2578,276.0860,.9597918,.7600000,125.7841,1.800000,911,772,1.063854,1.209407,.6005571,.3505155,.3471916,.4268054,.1281666,.4482328E-01,.1229244E-01
1,UFGA8501,1,0,1,1985,269,99,98,16.50739,5,3.739726,1352,2924,1454,700,4276,6988,2392,60.77710,.2080334,2713,1889,.000000,.000000,.000000,.000000,.000000,.000000,.000000,4.051742,53.59523,.3881567,0,2713,276.6747,.9597918,.7600000,125.7841,1.800000,932,785,1.045341,1.188361,.5901067,.3444160,.3411500,.4193784,.1259364,.4404329E-01,.1207853E-01
1,UFGA8501,1,0,1,1985,270,100,99,16.50739,5,3.671821,1324,2897,1604,688,4221,7072,2398,66.89166,.2268369,2851,1751,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.955766,56.27041,.4031194,0,2851,277.2500,.9597918,.7600000,125.7841,1.800000,951,796,1.028017,1.168667,.5803271,.3387082,.3354962,.4124283,.1238493,.4331338E-01,.1187836E-01
1,UFGA8501,1,0,1,1985,271,101,100,16.50739,5,3.608546,1300,2875,1749,677,4174,7158,2398,72.91109,.2442752,2984,1746,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.860684,58.60486,.4168173,0,2984,277.6371,.9597918,.7600000,125.7841,1.800000,967,806,1.013097,1.151706,.5719044,.3337923,.3306270,.4064424,.1220518,.4268475E-01,.1170596E-01
1,UFGA8501,1,0,1,1985,272,102,101,16.50739,5,3.544136,1275,2852,1888,665,4127,7238,2398,78.74677,.2608978,3112,1657,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.760550,60.68843,.4298970,0,3112,278.0604,.9597918,.7600000,125.7841,1.800000,983,817,.9968453,1.133231,.5627303,.3284378,.3253233,.3999225,.1200939,.4200002E-01,.1151818E-01
1,UFGA8501,1,0,1,1985,273,103,102,16.50739,5,3.480319,1250,2829,2025,653,4079,7315,2398,84.44473,.2768350,3237,1567,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.658029,62.56701,.4424617,0,3237,278.5261,.9597918,.7600000,125.7841,1.800000,999,829,.9799293,1.114000,.5531809,.3228643,.3198026,.3931360,.1180559,.4128730E-01,.1132272E-01
1,UFGA8501,1,0,1,1985,274,104,103,16.50739,5,3.420027,1226,2807,2158,642,4033,7392,2398,89.98137,.2919256,3359,1487,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.557464,64.25078,.4543535,0,3359,278.9724,.9597918,.7600000,125.7841,1.800000,1014,839,.9638363,1.095705,.5440962,.3175620,.3145506,.3866797,.1161172,.4060925E-01,.1113677E-01
1,UFGA8501,1,0,1,1985,275,105,104,16.50739,5,3.361726,1203,2786,2284,630,3989,7463,2398,95.22879,.3060130,3474,1408,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.457108,65.74176,.4654773,0,3474,279.4508,.9597918,.7600000,125.7841,1.800000,1029,850,.9470072,1.076574,.5345960,.3120173,.3090584,.3799281,.1140897,.3990019E-01,.1094232E-01
1,UFGA8501,1,0,1,1985,276,106,105,16.50739,5,3.306420,1181,2765,2394,618,3946,7520,2398,99.82443,.3183532,3574,1341,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.359218,66.98397,.4752678,0,3574,279.9749,.9597918,.7600000,125.7841,1.800000,1043,862,.9301357,1.057394,.5250719,.3064585,.3035524,.3731594,.1120571,.3918935E-01,.1074738E-01
1,UFGA8501,1,0,1,1985,277,107,106,16.50739,5,3.254988,1161,2745,2505,607,3906,7581,2398,104.4418,.3303873,3675,1286,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.265136,68.14888,.4848022,0,3675,280.4798,.9597918,.7600000,125.7841,1.800000,1056,872,.9139643,1.039010,.5159429,.3011304,.2982748,.3666717,.1101089,.3850801E-01,.1056052E-01
1,UFGA8501,1,0,1,1985,278,108,107,16.50739,5,3.206275,1141,2726,2608,596,3867,7637,2398,108.7315,.3414520,3769,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.173419,69.17786,.4935856,0,3769,280.9957,.9597918,.7600000,125.7841,1.800000,1068,883,.8976189,1.020428,.5067158,.2957450,.2929404,.3601141,.1081397,.3781933E-01,.1037166E-01
1,UFGA8501,1,0,1,1985,279,109,108,16.50739,5,3.166193,1125,2711,2706,588,3836,7696,2398,112.8235,.3515633,3860,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.095711,70.09039,.5015856,0,3860,281.4254,.9597918,.7600000,125.7841,1.800000,1078,891,.8859479,1.007161,.5001274,.2918996,.2891316,.3554318,.1067336,.3732759E-01,.1023680E-01
1,UFGA8501,1,0,1,1985,280,110,109,16.50739,5,3.130915,1111,2697,2790,581,3808,7747,2398,116.3466,.3601792,3938,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,3.025655,70.84419,.5084104,0,3938,281.8160,.9597918,.7600000,125.7841,1.800000,1087,897,.8767381,.9966906,.4949283,.2888652,.2861259,.3517369,.1056241,.3693955E-01,.1013039E-01
1,UFGA8501,1,0,1,1985,281,111,110,16.50739,5,3.094122,1096,2683,2883,573,3779,7803,2398,120.1999,.3694185,4024,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.951138,71.62989,.5157323,0,4024,282.2632,.9597918,.7600000,125.7841,1.800000,1096,905,.8642573,.9825023,.4878828,.2847531,.2820528,.3467298,.1041205,.3641370E-01,.9986177E-02
1,UFGA8501,1,0,1,1985,282,112,111,16.50739,5,3.059813,1082,2669,2970,564,3751,7856,2398,123.8279,.3780023,4105,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.880231,72.33871,.5225450,0,4105,282.7151,.9597918,.7600000,125.7841,1.800000,1104,913,.8520926,.9686733,.4810157,.2807451,.2780828,.3418494,.1026550,.3590117E-01,.9845619E-02
1,UFGA8501,1,0,1,1985,283,113,112,16.50739,5,3.030544,1070,2653,3006,555,3723,7858,2398,125.3349,.3824967,4136,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.820804,72.67890,.5262831,0,4136,283.3474,.9597918,.7600000,116.9792,1.800000,1112,932,.8381228,.9527922,.4731296,.2761424,.2735237,.3362449,.1009720,.3531258E-01,.9684203E-02
1,UFGA8501,1,0,1,1985,284,114,113,16.50739,5,2.997764,1056,2638,3070,545,3694,7888,2398,128.0119,.3892132,4194,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.751287,73.20129,.5317026,0,4194,283.9197,.9597918,.7600000,116.9792,1.800000,1120,941,.8237858,.9364936,.4650362,.2714186,.2688448,.3304931,.9924473E-01,.3470852E-01,.9518543E-02
1,UFGA8501,1,0,1,1985,285,115,114,16.50739,5,2.966078,1043,2623,3139,534,3666,7923,2398,130.8995,.3961965,4257,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.682531,73.73654,.5373136,0,4257,284.4839,.9597918,.7600000,116.9792,1.800000,1128,952,.8076559,.9181570,.4559307,.2661042,.2635808,.3240220,.9730151E-01,.3402892E-01,.9332169E-02
1,UFGA8501,1,0,1,1985,286,116,115,16.50739,5,2.938511,1031,2611,3205,525,3642,7960,2398,133.6611,.4026679,4319,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.621468,74.22459,.5424994,0,4319,284.9874,.9597918,.7600000,116.9792,1.800000,1134,961,.7943664,.9030492,.4484286,.2617256,.2592437,.3186904,.9570047E-01,.3346900E-01,.9178613E-02
1,UFGA8501,1,0,1,1985,287,117,116,16.50739,5,2.912548,1020,2599,3269,516,3619,7996,2398,136.3211,.4088409,4378,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.563135,74.68025,.5474551,0,4378,285.5038,.9597918,.7600000,116.9792,1.800000,1141,969,.7808384,.8876704,.4407919,.2572685,.2548288,.3132631,.9407070E-01,.3289902E-01,.9022303E-02
1,UFGA8501,1,0,1,1985,288,118,117,16.50739,5,2.888572,1010,2587,3326,507,3597,8026,2398,138.6846,.4143631,4430,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.508638,75.07705,.5519173,0,4430,286.0303,.9597918,.7600000,116.9792,1.800000,1147,978,.7676173,.8726404,.4333284,.2529124,.2505141,.3079590,.9247790E-01,.3234198E-01,.8869538E-02
1,UFGA8501,1,0,1,1985,289,119,118,16.50739,5,2.866531,1000,2576,3379,499,3576,8055,2398,140.8994,.4194698,4479,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.457687,75.43826,.5560438,0,4479,286.5238,.9597918,.7600000,116.9792,1.800000,1152,987,.7549050,.8581889,.4261522,.2487240,.2463654,.3028589,.9094640E-01,.3180637E-01,.8722653E-02
1,UFGA8501,1,0,1,1985,290,120,119,16.50739,5,2.846132,992,2565,3430,490,3557,8083,2398,143.0143,.4243244,4526,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.410250,75.77406,.5599864,0,4526,287.0436,.9597918,.7600000,116.9792,1.800000,1157,995,.7424925,.8440781,.4191452,.2446344,.2423145,.2978792,.8945101E-01,.3128340E-01,.8579231E-02
1,UFGA8501,1,0,1,1985,291,121,120,16.50739,7,2.826530,984,2560,3476,481,3544,8113,2398,144.9315,.4283916,4569,1262,.000000,.000000,.2789823,.000000,.000000,.000000,.000000,2.360980,76.06913,.5631609,0,4569,287.1873,.9597918,.7600000,116.9792,1.800000,1162,1003,.7292922,.8290718,.4116935,.2402852,.2380065,.2925834,.8786072E-01,.3072723E-01,.8426706E-02
1,UFGA8501,1,0,1,1985,292,122,121,16.50739,7,2.250391,782,2436,3522,473,3218,7830,2398,146.8794,.4498599,4612,1262,.000000,.000000,.1117607,.000000,.000000,.000000,.000000,2.301260,76.36885,.5890620,0,4612,287.9298,.9597918,.7600000,116.9792,1.800000,1473,1012,.7164959,.8145247,.4044699,.2360691,.2338304,.2874497,.8631910E-01,.3018808E-01,.8278850E-02
1,UFGA8501,1,0,1,1985,293,123,122,16.50739,7,1.793135,621,2337,3555,465,2959,7601,2398,148.2536,.4677419,4642,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.251739,76.58542,.6107454,0,4642,288.6114,.9597918,.7600000,116.9792,1.800000,1720,1020,.7048945,.8013361,.3979208,.2322467,.2300443,.2827953,.8492143E-01,.2969928E-01,.8144800E-02
1,UFGA8501,1,0,1,1985,294,124,123,16.50739,7,1.429371,494,2258,3576,457,2753,7413,2398,149.1260,.4824254,4661,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.207405,76.73505,.6286897,0,4661,289.2759,.9597918,.7600000,112.5723,1.800000,1916,1032,.6929034,.7877043,.3911517,.2282959,.2261310,.2779846,.8347682E-01,.2919406E-01,.8006247E-02
1,UFGA8501,1,0,1,1985,295,125,124,16.50739,7,1.139848,393,2195,3590,449,2588,7260,2398,149.7061,.4944892,4672,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.167867,76.84459,.6434925,0,4672,289.8942,.9597918,.7600000,104.6922,1.800000,2072,1048,.6742584,.7749548,.3848206,.2246008,.2224709,.2734853,.8212569E-01,.2872154E-01,.7876661E-02
1,UFGA8501,1,0,1,1985,296,126,125,16.50739,7,.9101135,313,2145,3597,441,2458,7135,2398,149.9851,.5041066,4677,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.145329,76.90510,.6554918,0,4677,290.4739,.9597918,.7600000,97.36378,1.800000,2197,1063,.6535925,.7628269,.3787982,.2210858,.2189892,.2692053,.8084044E-01,.2827205E-01,.7753392E-02
1,UFGA8501,1,0,1,1985,297,127,126,16.50739,7,.7280908,250,2105,3597,433,2355,7032,2398,149.9851,.5115356,4677,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.149499,76.91286,.6650845,0,4677,291.0384,.9597918,.7600000,90.54832,1.800000,2296,1077,.6329808,.7502128,.3725345,.2174300,.2153681,.2647537,.7950367E-01,.2780455E-01,.7625183E-02
1,UFGA8501,1,0,1,1985,298,128,127,16.50739,7,.5824727,200,2073,3597,427,2272,6948,2398,149.9851,.5176501,4676,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.153360,76.91992,.6729727,0,4676,291.5613,.9597918,.7600000,84.20994,1.800000,2375,1091,.6230607,.7384555,.3666961,.2140224,.2119928,.2606045,.7825768E-01,.2736879E-01,.7505680E-02
1,UFGA8501,1,0,1,1985,299,129,128,16.50739,7,.4659781,160,2046,3597,420,2206,6882,2398,149.9851,.5226726,4676,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.157066,76.92672,.6794421,0,4676,292.0630,.9597918,.7600000,78.31525,1.800000,2438,1103,.6130700,.7266145,.3608162,.2105906,.2085935,.2564258,.7700283E-01,.2692994E-01,.7385328E-02
1,UFGA8501,1,0,1,1985,300,130,129,16.50739,7,.3727825,127,2025,3597,413,2153,6828,2398,149.9851,.5267820,4675,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.160546,76.93314,.6847271,0,4675,292.5341,.9597918,.7600000,72.83318,1.800000,2488,1115,.6034747,.7152420,.3551689,.2072945,.2053288,.2524124,.7579763E-01,.2650845E-01,.7269738E-02
1,UFGA8501,1,0,1,1985,301,131,130,16.50739,7,.2982260,102,2008,3597,406,2110,6785,2398,149.9851,.5301543,4675,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.164043,76.93962,.6890524,0,4675,293.0077,.9597918,.7600000,67.73485,1.800000,2529,1128,.5927691,.7025537,.3488683,.2036172,.2016863,.2479346,.7445300E-01,.2603819E-01,.7140774E-02
1,UFGA8501,1,0,1,1985,302,132,131,16.50739,7,.2385808,81,1994,3597,399,2075,6750,2398,149.9851,.5328980,4675,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.167199,76.94550,.6925656,0,4675,293.4350,.9597918,.7600000,62.99341,1.800000,2561,1139,.5832977,.6913282,.3432940,.2003637,.1984637,.2439731,.7326337E-01,.2562215E-01,.7026677E-02
1,UFGA8501,1,0,1,1985,303,133,132,16.50739,8,.1908647,65,1982,3597,393,2047,6721,2398,149.9851,.5351363,4674,1262,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.170165,76.95104,.6954244,0,4674,293.8366,.9597918,.7600000,58.58387,1.800000,2586,1150,.5741652,.6805041,.3379191,.1972267,.1953564,.2401532,.7211630E-01,.2522099E-01,.6916662E-02
